,tweet_id,timestamp,rating_numerator,rating_denominator,favorite_count,retweet_count,DoggoLingo,dog_species
1620,684940049151070208,2016-01-07 03:30:07 +0000,12,10,3489.0,1174.0,,Border_collie
1621,684926975086034944,2016-01-07 02:38:10 +0000,11,10,3813.0,544.0,,Labrador_retriever
1622,684914660081053696,2016-01-07 01:49:14 +0000,12,10,3803.0,1642.0,,chow
1623,684902183876321280,2016-01-07 00:59:40 +0000,11,10,2028.0,601.0,,Pembroke
1626,684800227459624960,2016-01-06 18:14:31 +0000,11,10,2948.0,1109.0,,miniature_schnauzer
1627,684594889858887680,2016-01-06 04:38:35 +0000,10,10,9748.0,3971.0,,Weimaraner
1630,684538444857667585,2016-01-06 00:54:18 +0000,12,10,2888.0,1075.0,,Chihuahua
1631,684481074559381504,2016-01-05 21:06:19 +0000,10,10,4205.0,1309.0,,Chihuahua
1632,684460069371654144,2016-01-05 19:42:51 +0000,10,10,2150.0,621.0,,Labrador_retriever
1633,684241637099323392,2016-01-05 05:14:53 +0000,12,10,8900.0,3690.0,,Pembroke
1637,684195085588783105,2016-01-05 02:09:54 +0000,9,10,2081.0,590.0,,Chihuahua
1638,684188786104872960,2016-01-05 01:44:52 +0000,10,10,3785.0,1327.0,,kelpie
1639,684177701129875456,2016-01-05 01:00:50 +0000,10,10,2190.0,755.0,,chow
1642,684097758874210310,2016-01-04 19:43:10 +0000,10,10,4465.0,1610.0,,Labrador_retriever
1643,683857920510050305,2016-01-04 03:50:08 +0000,10,10,4125.0,1251.0,,bluetick
1644,683852578183077888,2016-01-04 03:28:54 +0000,10,10,2089.0,394.0,,toy_poodle
1646,683834909291606017,2016-01-04 02:18:42 +0000,9,10,2850.0,1250.0,pupper,Maltese_dog
1647,683828599284170753,2016-01-04 01:53:37 +0000,12,10,3022.0,1178.0,pupper,malamute
1648,683773439333797890,2016-01-03 22:14:26 +0000,9,10,3642.0,1517.0,,miniature_pinscher
1649,683742671509258241,2016-01-03 20:12:10 +0000,11,10,7098.0,3733.0,,Pembroke
1651,683498322573824003,2016-01-03 04:01:13 +0000,11,10,3434.0,1079.0,,Airedale
1652,683481228088049664,2016-01-03 02:53:17 +0000,11,10,2852.0,1108.0,pupper,keeshond
1653,683462770029932544,2016-01-03 01:39:57 +0000,8,10,2656.0,754.0,pupper,Italian_greyhound
1654,683449695444799489,2016-01-03 00:47:59 +0000,10,10,4238.0,1809.0,,Lakeland_terrier
1655,683391852557561860,2016-01-02 20:58:09 +0000,11,10,8269.0,2671.0,,French_bulldog
1656,683357973142474752,2016-01-02 18:43:31 +0000,10,10,3201.0,1055.0,,Pembroke
1657,683142553609318400,2016-01-02 04:27:31 +0000,9,10,3127.0,1160.0,pupper,Leonberg
1658,683111407806746624,2016-01-02 02:23:45 +0000,10,10,3696.0,1022.0,pupper,cocker_spaniel
1659,683098815881154561,2016-01-02 01:33:43 +0000,12,10,2341.0,728.0,,golden_retriever
1660,683078886620553216,2016-01-02 00:14:32 +0000,9,10,2149.0,627.0,pupper,Eskimo_dog
1661,683030066213818368,2016-01-01 21:00:32 +0000,10,10,2346.0,817.0,,boxer
1665,682750546109968385,2016-01-01 02:29:49 +0000,9,10,1652.0,487.0,,English_setter
1667,682662431982772225,2015-12-31 20:39:41 +0000,11,10,3308.0,1197.0,,beagle
1668,682638830361513985,2015-12-31 19:05:54 +0000,12,10,2238.0,671.0,,English_springer
1669,682429480204398592,2015-12-31 05:14:01 +0000,8,10,3729.0,1301.0,,whippet
1671,682393905736888321,2015-12-31 02:52:40 +0000,11,10,2412.0,767.0,,vizsla
1672,682389078323662849,2015-12-31 02:33:29 +0000,9,10,1810.0,516.0,,curly-coated_retriever
1673,682303737705140231,2015-12-30 20:54:22 +0000,9,10,3354.0,1121.0,,Lakeland_terrier
1674,682259524040966145,2015-12-30 17:58:40 +0000,9,10,4529.0,1366.0,,Siberian_husky
1679,682032003584274432,2015-12-30 02:54:35 +0000,11,10,7157.0,2268.0,,schipperke
1681,681981167097122816,2015-12-29 23:32:35 +0000,12,10,3011.0,1149.0,,Labrador_retriever
1682,681891461017812993,2015-12-29 17:36:07 +0000,10,10,2676.0,942.0,pupper,Chihuahua
1683,681694085539872773,2015-12-29 04:31:49 +0000,11,10,13873.0,4526.0,pupper,toy_poodle
1685,681654059175129088,2015-12-29 01:52:46 +0000,12,10,2877.0,1035.0,pupper,Pomeranian
1686,681610798867845120,2015-12-28 23:00:52 +0000,12,10,2081.0,527.0,,toy_poodle
1687,681579835668455424,2015-12-28 20:57:50 +0000,8,10,3856.0,1469.0,,Rottweiler
1688,681523177663676416,2015-12-28 17:12:42 +0000,12,10,15582.0,6533.0,,Norfolk_terrier
1690,681339448655802368,2015-12-28 05:02:37 +0000,9,10,10097.0,4552.0,,Labrador_retriever
1691,681320187870711809,2015-12-28 03:46:05 +0000,11,10,2900.0,852.0,,Samoyed
1693,681297372102656000,2015-12-28 02:15:26 +0000,12,10,3458.0,1078.0,,Lhasa
1694,681281657291280384,2015-12-28 01:12:59 +0000,11,10,3489.0,1244.0,,Saint_Bernard
1695,681261549936340994,2015-12-27 23:53:05 +0000,9,10,1579.0,307.0,,Tibetan_terrier
1697,681231109724700672,2015-12-27 21:52:07 +0000,11,10,2597.0,537.0,pupper,Irish_setter
1698,681193455364796417,2015-12-27 19:22:30 +0000,11,10,4031.0,1671.0,,Pomeranian
1699,680970795137544192,2015-12-27 04:37:44 +0000,9,10,2639.0,740.0,,pug
1700,680959110691590145,2015-12-27 03:51:18 +0000,9,10,4947.0,2231.0,,pug
1702,680934982542561280,2015-12-27 02:15:25 +0000,10,10,2249.0,491.0,,Labrador_retriever
1703,680913438424612864,2015-12-27 00:49:49 +0000,11,10,2587.0,697.0,,Pomeranian
1704,680889648562991104,2015-12-26 23:15:17 +0000,9,10,1922.0,412.0,,Shetland_sheepdog
1705,680836378243002368,2015-12-26 19:43:36 +0000,12,10,3738.0,1496.0,pupper,Pembroke
1707,680801747103793152,2015-12-26 17:25:59 +0000,10,10,2574.0,916.0,,pug
1709,680609293079592961,2015-12-26 04:41:15 +0000,9,10,2869.0,804.0,,French_bulldog
1711,680497766108381184,2015-12-25 21:18:05 +0000,12,10,4603.0,2138.0,,Chihuahua
1713,680473011644985345,2015-12-25 19:39:43 +0000,10,10,2754.0,835.0,pupper,Lakeland_terrier
1717,680191257256136705,2015-12-25 01:00:07 +0000,11,10,2328.0,569.0,pupper,Brittany_spaniel
1719,680161097740095489,2015-12-24 23:00:17 +0000,12,10,2510.0,819.0,,bluetick
1720,680145970311643136,2015-12-24 22:00:10 +0000,10,10,3920.0,1956.0,pupper,miniature_poodle
1721,680130881361686529,2015-12-24 21:00:12 +0000,10,10,2492.0,1066.0,,Maltese_dog
1722,680115823365742593,2015-12-24 20:00:22 +0000,9,10,2944.0,1022.0,,pug
1723,680100725817409536,2015-12-24 19:00:23 +0000,11,10,3853.0,1533.0,pupper,golden_retriever
1725,680070545539371008,2015-12-24 17:00:27 +0000,9,10,2791.0,978.0,,Shih-Tzu
1726,680055455951884288,2015-12-24 16:00:30 +0000,10,10,18108.0,7971.0,,Samoyed
1729,679862121895714818,2015-12-24 03:12:15 +0000,11,10,2660.0,695.0,,EntleBucher
1731,679844490799091713,2015-12-24 02:02:12 +0000,10,10,2574.0,874.0,,Airedale
1732,679828447187857408,2015-12-24 00:58:27 +0000,13,10,39355.0,15643.0,pupper,Chihuahua
1733,679777920601223168,2015-12-23 21:37:40 +0000,10,10,3352.0,1261.0,pupper,bloodhound
1734,679736210798047232,2015-12-23 18:51:56 +0000,9,10,2276.0,906.0,,French_bulldog
1735,679729593985699840,2015-12-23 18:25:38 +0000,8,10,2343.0,926.0,,West_Highland_white_terrier
1736,679722016581222400,2015-12-23 17:55:32 +0000,8,10,1793.0,533.0,,boxer
1741,679475951516934144,2015-12-23 01:37:45 +0000,9,10,2280.0,716.0,,Maltese_dog
1742,679462823135686656,2015-12-23 00:45:35 +0000,11,10,34520.0,21051.0,,toy_poodle
1744,679158373988876288,2015-12-22 04:35:49 +0000,11,10,23352.0,9071.0,,pug
1745,679148763231985668,2015-12-22 03:57:37 +0000,8,10,2999.0,1148.0,,Italian_greyhound
1746,679132435750195208,2015-12-22 02:52:45 +0000,10,10,3223.0,1297.0,,Scottish_deerhound
1747,679111216690831360,2015-12-22 01:28:25 +0000,12,10,6458.0,2858.0,,kelpie
1748,679062614270468097,2015-12-21 22:15:18 +0000,11,10,18539.0,9191.0,,schipperke
1749,679047485189439488,2015-12-21 21:15:11 +0000,9,10,2440.0,770.0,,golden_retriever
1751,678991772295516161,2015-12-21 17:33:48 +0000,12,10,2524.0,1322.0,,Eskimo_dog
1752,678969228704284672,2015-12-21 16:04:13 +0000,11,10,1780.0,522.0,,Labrador_retriever
1753,678800283649069056,2015-12-21 04:52:53 +0000,12,10,2782.0,1005.0,pupper,Labrador_retriever
1755,678774928607469569,2015-12-21 03:12:08 +0000,11,10,3006.0,1030.0,,Pembroke
1757,678764513869611008,2015-12-21 02:30:45 +0000,10,10,1761.0,536.0,,Irish_terrier
1758,678755239630127104,2015-12-21 01:53:54 +0000,10,10,7726.0,3700.0,,malamute
1762,678643457146150913,2015-12-20 18:29:43 +0000,10,10,2229.0,483.0,,Labrador_retriever
1763,678446151570427904,2015-12-20 05:25:42 +0000,10,10,4317.0,1764.0,,Staffordshire_bullterrier
1765,678410210315247616,2015-12-20 03:02:53 +0000,10,10,4596.0,2048.0,,schipperke
1766,678399652199309312,2015-12-20 02:20:55 +0000,12,10,61836.0,30564.0,,Bedlington_terrier
1767,678396796259975168,2015-12-20 02:09:34 +0000,12,10,1718.0,467.0,,Pembroke
1768,678389028614488064,2015-12-20 01:38:42 +0000,11,10,2021.0,466.0,pupper,miniature_pinscher
1769,678380236862578688,2015-12-20 01:03:46 +0000,10,10,2628.0,1005.0,,Samoyed
1770,678341075375947776,2015-12-19 22:28:09 +0000,12,10,1877.0,600.0,pupper,golden_retriever
1771,678334497360859136,2015-12-19 22:02:01 +0000,10,10,1410.0,300.0,,Norfolk_terrier
1772,678278586130948096,2015-12-19 18:19:51 +0000,10,10,12410.0,6766.0,pupper,Maltese_dog
1773,678255464182861824,2015-12-19 16:47:58 +0000,9,10,1708.0,414.0,,Chihuahua
1775,678021115718029313,2015-12-19 01:16:45 +0000,12,10,14866.0,7073.0,,miniature_pinscher
1777,677918531514703872,2015-12-18 18:29:07 +0000,10,10,1463.0,455.0,,Eskimo_dog
1778,677895101218201600,2015-12-18 16:56:01 +0000,9,10,5228.0,2357.0,,dalmatian
1780,677700003327029250,2015-12-18 04:00:46 +0000,10,10,3652.0,1604.0,,Siberian_husky
1781,677698403548192770,2015-12-18 03:54:25 +0000,9,10,1318.0,359.0,,Shih-Tzu
1782,677687604918272002,2015-12-18 03:11:30 +0000,11,10,2654.0,940.0,,Pembroke
1783,677673981332312066,2015-12-18 02:17:22 +0000,9,10,3598.0,1669.0,,Maltese_dog
1785,677644091929329666,2015-12-18 00:18:36 +0000,11,10,2023.0,880.0,,Chihuahua
1788,677557565589463040,2015-12-17 18:34:46 +0000,10,10,2639.0,1303.0,pupper,Shih-Tzu
1789,677547928504967168,2015-12-17 17:56:29 +0000,12,10,7480.0,4028.0,,American_Staffordshire_terrier
1790,677530072887205888,2015-12-17 16:45:31 +0000,9,10,1148.0,247.0,,Staffordshire_bullterrier
1792,677334615166730240,2015-12-17 03:48:51 +0000,9,10,1464.0,325.0,,Lakeland_terrier
1793,677331501395156992,2015-12-17 03:36:28 +0000,9,10,1173.0,263.0,,beagle
1794,677328882937298944,2015-12-17 03:26:04 +0000,10,10,3911.0,1674.0,,kelpie
1795,677314812125323265,2015-12-17 02:30:09 +0000,10,10,1776.0,606.0,,Blenheim_spaniel
1797,677269281705472000,2015-12-16 23:29:14 +0000,10,10,2131.0,782.0,pupper,Shetland_sheepdog
1799,677187300187611136,2015-12-16 18:03:28 +0000,9,10,2946.0,1023.0,,English_setter
1800,676975532580409345,2015-12-16 04:01:59 +0000,11,10,2982.0,1187.0,,malamute
1801,676957860086095872,2015-12-16 02:51:45 +0000,10,10,2372.0,900.0,,Labrador_retriever
1802,676949632774234114,2015-12-16 02:19:04 +0000,8,10,1396.0,443.0,,Welsh_springer_spaniel
1804,676946864479084545,2015-12-16 02:08:04 +0000,12,10,1826.0,420.0,,Pekinese
1806,676936541936185344,2015-12-16 01:27:03 +0000,8,10,13666.0,5447.0,pupper,Chesapeake_Bay_retriever
1809,676864501615042560,2015-12-15 20:40:47 +0000,10,10,2259.0,794.0,,Chesapeake_Bay_retriever
1810,676821958043033607,2015-12-15 17:51:44 +0000,11,10,24871.0,17369.0,,Great_Pyrenees
1811,676819651066732545,2015-12-15 17:42:34 +0000,12,10,1939.0,733.0,pupper,Labrador_retriever
1812,676811746707918848,2015-12-15 17:11:09 +0000,9,10,1515.0,466.0,,Chihuahua
1814,676617503762681856,2015-12-15 04:19:18 +0000,13,10,3107.0,1094.0,pupper,Chihuahua
1815,676613908052996102,2015-12-15 04:05:01 +0000,12,10,1165.0,215.0,,Doberman
1816,676606785097199616,2015-12-15 03:36:42 +0000,12,10,2020.0,486.0,,malinois
1817,676603393314578432,2015-12-15 03:23:14 +0000,9,10,1262.0,434.0,pupper,whippet
1821,676582956622721024,2015-12-15 02:02:01 +0000,8,10,1295.0,309.0,,Boston_bull
1822,676575501977128964,2015-12-15 01:32:24 +0000,8,10,2778.0,1247.0,pupper,Yorkshire_terrier
1823,676533798876651520,2015-12-14 22:46:41 +0000,12,10,2008.0,612.0,,chow
1824,676496375194980353,2015-12-14 20:17:59 +0000,9,10,1617.0,593.0,,pug
1825,676470639084101634,2015-12-14 18:35:43 +0000,11,10,12499.0,5159.0,pupper,golden_retriever
1826,676440007570247681,2015-12-14 16:34:00 +0000,11,10,1841.0,738.0,,Maltese_dog
1827,676430933382295552,2015-12-14 15:57:56 +0000,10,10,1506.0,383.0,,golden_retriever
1828,676263575653122048,2015-12-14 04:52:55 +0000,10,10,2217.0,601.0,pupper,toy_poodle
1829,676237365392908289,2015-12-14 03:08:46 +0000,8,10,1312.0,331.0,,French_bulldog
1830,676219687039057920,2015-12-14 01:58:31 +0000,10,10,67589.0,31797.0,,whippet
1832,676191832485810177,2015-12-14 00:07:50 +0000,10,10,2451.0,1132.0,,Chihuahua
1833,676146341966438401,2015-12-13 21:07:04 +0000,10,10,2057.0,733.0,,Irish_water_spaniel
1835,676101918813499392,2015-12-13 18:10:33 +0000,11,10,3005.0,1272.0,,Shih-Tzu
1837,676089483918516224,2015-12-13 17:21:08 +0000,9,10,1413.0,475.0,,bull_mastiff
1838,675898130735476737,2015-12-13 04:40:46 +0000,10,10,1753.0,643.0,pupper,Labrador_retriever
1840,675888385639251968,2015-12-13 04:02:03 +0000,10,10,2554.0,1058.0,,West_Highland_white_terrier
1841,675878199931371520,2015-12-13 03:21:34 +0000,11,10,4476.0,1552.0,,Cardigan
1842,675870721063669760,2015-12-13 02:51:51 +0000,11,10,1758.0,626.0,,golden_retriever
1845,675845657354215424,2015-12-13 01:12:15 +0000,10,10,2447.0,986.0,pupper,pug
1846,675822767435051008,2015-12-12 23:41:18 +0000,10,10,1633.0,585.0,,Pomeranian
1847,675820929667219457,2015-12-12 23:34:00 +0000,11,10,1123.0,256.0,,basset
1848,675798442703122432,2015-12-12 22:04:39 +0000,10,10,10989.0,3742.0,,beagle
1849,675781562965868544,2015-12-12 20:57:34 +0000,11,10,1729.0,526.0,,Maltese_dog
1850,675740360753160193,2015-12-12 18:13:51 +0000,12,10,1244.0,382.0,pupper,golden_retriever
1851,675710890956750848,2015-12-12 16:16:45 +0000,12,10,2023.0,915.0,,standard_schnauzer
1852,675707330206547968,2015-12-12 16:02:36 +0000,11,10,2129.0,762.0,,Staffordshire_bullterrier
1853,675706639471788032,2015-12-12 15:59:51 +0000,10,10,685.0,104.0,,English_springer
1854,675534494439489536,2015-12-12 04:35:48 +0000,11,10,1930.0,465.0,,chow
1855,675531475945709568,2015-12-12 04:23:49 +0000,10,10,1254.0,424.0,,Pembroke
1856,675522403582218240,2015-12-12 03:47:46 +0000,10,10,1107.0,310.0,,cocker_spaniel
1857,675517828909424640,2015-12-12 03:29:35 +0000,12,10,1398.0,501.0,,Scottish_deerhound
1859,675497103322386432,2015-12-12 02:07:14 +0000,11,10,3355.0,1428.0,,vizsla
1860,675489971617296384,2015-12-12 01:38:53 +0000,10,10,1382.0,662.0,,West_Highland_white_terrier
1862,675432746517426176,2015-12-11 21:51:30 +0000,12,10,1611.0,622.0,,Labrador_retriever
1863,675372240448454658,2015-12-11 17:51:04 +0000,13,10,1822.0,556.0,,Chihuahua
1864,675362609739206656,2015-12-11 17:12:48 +0000,12,10,1124.0,256.0,,Labrador_retriever
1865,675354435921575936,2015-12-11 16:40:19 +0000,13,10,34924.0,18795.0,,golden_retriever
1866,675349384339542016,2015-12-11 16:20:15 +0000,13,10,4207.0,2499.0,,borzoi
1867,675334060156301312,2015-12-11 15:19:21 +0000,12,10,2974.0,1413.0,pupper,Pembroke
1868,675166823650848770,2015-12-11 04:14:49 +0000,10,10,3867.0,1768.0,,standard_poodle
1870,675149409102012420,2015-12-11 03:05:37 +0000,12,10,3993.0,1855.0,,chow
1871,675147105808306176,2015-12-11 02:56:28 +0000,10,10,1009.0,269.0,,golden_retriever
1873,675145476954566656,2015-12-11 02:49:59 +0000,9,10,2279.0,993.0,,Labrador_retriever
1876,675111688094527488,2015-12-11 00:35:44 +0000,8,10,1023.0,277.0,,Labrador_retriever
1877,675109292475830276,2015-12-11 00:26:12 +0000,9,10,2967.0,1243.0,,dalmatian
1878,675047298674663426,2015-12-10 20:19:52 +0000,11,10,1129.0,359.0,,Samoyed
1879,675015141583413248,2015-12-10 18:12:05 +0000,10,10,2885.0,1317.0,,golden_retriever
1880,675006312288268288,2015-12-10 17:37:00 +0000,10,10,1036.0,249.0,pupper,boxer
1881,675003128568291329,2015-12-10 17:24:21 +0000,12,10,1653.0,511.0,,Pembroke
1882,674999807681908736,2015-12-10 17:11:09 +0000,13,10,2402.0,1220.0,,Rottweiler
1883,674805413498527744,2015-12-10 04:18:42 +0000,10,10,924.0,389.0,,English_springer
1884,674800520222154752,2015-12-10 03:59:15 +0000,11,10,3193.0,938.0,,Pembroke
1885,674793399141146624,2015-12-10 03:30:58 +0000,13,10,2667.0,1211.0,,giant_schnauzer
1886,674790488185167872,2015-12-10 03:19:24 +0000,13,10,1169.0,276.0,,Labrador_retriever
1887,674788554665512960,2015-12-10 03:11:43 +0000,9,10,859.0,228.0,,miniature_poodle
1889,674774481756377088,2015-12-10 02:15:47 +0000,11,10,1199.0,526.0,pupper,Chihuahua
1891,674764817387900928,2015-12-10 01:37:23 +0000,10,10,839.0,261.0,,Samoyed
1893,674752233200820224,2015-12-10 00:47:23 +0000,12,10,1566.0,510.0,,vizsla
1894,674743008475090944,2015-12-10 00:10:43 +0000,10,10,1490.0,600.0,,Bernese_mountain_dog
1896,674739953134403584,2015-12-09 23:58:35 +0000,11,10,1184.0,430.0,,Dandie_Dinmont
1897,674737130913071104,2015-12-09 23:47:22 +0000,10,10,679.0,101.0,pupper,Pomeranian
1899,674670581682434048,2015-12-09 19:22:56 +0000,9,10,1722.0,712.0,,malamute
1902,674644256330530816,2015-12-09 17:38:19 +0000,11,10,1092.0,302.0,,basset
1903,674638615994089473,2015-12-09 17:15:54 +0000,12,10,1778.0,643.0,pupper,Pomeranian
1906,674468880899788800,2015-12-09 06:01:26 +0000,13,10,6597.0,2243.0,,chow
1907,674447403907457024,2015-12-09 04:36:06 +0000,10,10,1125.0,390.0,pupper,Brabancon_griffon
1908,674436901579923456,2015-12-09 03:54:22 +0000,9,10,1183.0,424.0,,Shih-Tzu
1909,674422304705744896,2015-12-09 02:56:22 +0000,12,10,1520.0,584.0,,golden_retriever
1910,674416750885273600,2015-12-09 02:34:18 +0000,10,10,722.0,155.0,,Chihuahua
1911,674410619106390016,2015-12-09 02:09:56 +0000,10,10,1273.0,514.0,,beagle
1912,674394782723014656,2015-12-09 01:07:00 +0000,8,10,1587.0,625.0,,Lakeland_terrier
1917,674291837063053312,2015-12-08 18:17:56 +0000,11,10,15658.0,6451.0,,Cardigan
1918,674271431610523648,2015-12-08 16:56:51 +0000,10,10,1666.0,794.0,,German_shepherd
1919,674269164442398721,2015-12-08 16:47:50 +0000,8,10,948.0,250.0,,pug
1921,674262580978937856,2015-12-08 16:21:41 +0000,9,10,1370.0,495.0,pupper,Greater_Swiss_Mountain_dog
1922,674255168825880576,2015-12-08 15:52:13 +0000,10,10,1554.0,611.0,,Eskimo_dog
1923,674082852460433408,2015-12-08 04:27:30 +0000,11,10,795.0,183.0,,Pomeranian
1924,674075285688614912,2015-12-08 03:57:26 +0000,11,10,1036.0,313.0,,Airedale
1926,674053186244734976,2015-12-08 02:29:37 +0000,10,10,3534.0,1420.0,,Cardigan
1927,674051556661161984,2015-12-08 02:23:09 +0000,10,10,1545.0,525.0,,Shih-Tzu
1929,674042553264685056,2015-12-08 01:47:22 +0000,12,10,763.0,141.0,,toy_poodle
1930,674038233588723717,2015-12-08 01:30:12 +0000,12,10,1162.0,448.0,pupper,Eskimo_dog
1931,674036086168010753,2015-12-08 01:21:40 +0000,9,10,892.0,239.0,,toy_poodle
1932,674024893172875264,2015-12-08 00:37:11 +0000,10,10,1894.0,1342.0,,Pomeranian
1933,674019345211760640,2015-12-08 00:15:09 +0000,10,10,1195.0,336.0,,collie
1934,674014384960745472,2015-12-07 23:55:26 +0000,11,10,1658.0,705.0,,Pembroke
1936,673956914389192708,2015-12-07 20:07:04 +0000,10,10,2071.0,1054.0,pupper,pug
1937,673919437611909120,2015-12-07 17:38:09 +0000,11,10,1237.0,393.0,pupper,schipperke
1939,673887867907739649,2015-12-07 15:32:42 +0000,10,10,985.0,272.0,,Brabancon_griffon
1942,673711475735838725,2015-12-07 03:51:47 +0000,10,10,1104.0,323.0,,Maltese_dog
1943,673709992831262724,2015-12-07 03:45:53 +0000,12,10,896.0,303.0,,Chihuahua
1944,673708611235921920,2015-12-07 03:40:24 +0000,12,10,1132.0,314.0,,golden_retriever
1945,673707060090052608,2015-12-07 03:34:14 +0000,10,10,1165.0,427.0,pupper,German_short-haired_pointer
1946,673705679337693185,2015-12-07 03:28:45 +0000,8,10,1325.0,434.0,,Shih-Tzu
1949,673689733134946305,2015-12-07 02:25:23 +0000,11,10,1841.0,701.0,,Chesapeake_Bay_retriever
1950,673688752737402881,2015-12-07 02:21:29 +0000,9,10,1312.0,529.0,,soft-coated_wheaten_terrier
1951,673686845050527744,2015-12-07 02:13:55 +0000,11,10,1529.0,472.0,,Pekinese
1952,673680198160809984,2015-12-07 01:47:30 +0000,13,10,1445.0,515.0,,Samoyed
1953,673662677122719744,2015-12-07 00:37:52 +0000,12,10,1315.0,392.0,,Labrador_retriever
1954,673656262056419329,2015-12-07 00:12:23 +0000,10,10,757.0,264.0,pupper,bull_mastiff
1955,673636718965334016,2015-12-06 22:54:44 +0000,10,10,1182.0,400.0,,pug
1957,673583129559498752,2015-12-06 19:21:47 +0000,11,10,1254.0,399.0,,golden_retriever
1958,673580926094458881,2015-12-06 19:13:01 +0000,8,10,869.0,293.0,,beagle
1961,673359818736984064,2015-12-06 04:34:25 +0000,8,10,1537.0,723.0,,English_setter
1962,673355879178194945,2015-12-06 04:18:46 +0000,11,10,1582.0,647.0,,Rottweiler
1963,673352124999274496,2015-12-06 04:03:51 +0000,12,10,1738.0,589.0,,golden_retriever
1964,673350198937153538,2015-12-06 03:56:12 +0000,9,10,769.0,226.0,,West_Highland_white_terrier
1966,673343217010679808,2015-12-06 03:28:27 +0000,11,10,1024.0,288.0,,Chihuahua
1967,673342308415348736,2015-12-06 03:24:51 +0000,10,10,1344.0,642.0,pupper,Chihuahua
1968,673320132811366400,2015-12-06 01:56:44 +0000,11,10,14304.0,8595.0,,Samoyed
1969,673317986296586240,2015-12-06 01:48:12 +0000,10,10,910.0,289.0,,miniature_pinscher
1970,673295268553605120,2015-12-06 00:17:55 +0000,8,10,7954.0,3438.0,pupper,golden_retriever
1971,673270968295534593,2015-12-05 22:41:22 +0000,11,10,1115.0,397.0,,Shih-Tzu
1973,673213039743795200,2015-12-05 18:51:11 +0000,10,10,2382.0,922.0,,schipperke
1975,672997845381865473,2015-12-05 04:36:04 +0000,12,10,2071.0,780.0,,chow
1976,672995267319328768,2015-12-05 04:25:50 +0000,8,10,1005.0,324.0,,French_bulldog
1977,672988786805112832,2015-12-05 04:00:04 +0000,10,10,1025.0,311.0,pupper,Lakeland_terrier
1980,672975131468300288,2015-12-05 03:05:49 +0000,10,10,1790.0,1004.0,pupper,pug
1982,672968025906282496,2015-12-05 02:37:35 +0000,11,10,1389.0,594.0,,toy_poodle
1983,672964561327235073,2015-12-05 02:23:49 +0000,10,10,1501.0,691.0,,Chihuahua
1987,672877615439593473,2015-12-04 20:38:19 +0000,8,10,1084.0,400.0,,Chihuahua
1988,672834301050937345,2015-12-04 17:46:12 +0000,10,10,1383.0,618.0,,Pembroke
1990,672640509974827008,2015-12-04 04:56:09 +0000,9,10,1023.0,346.0,,Chesapeake_Bay_retriever
1991,672622327801233409,2015-12-04 03:43:54 +0000,12,10,1363.0,535.0,pupper,golden_retriever
1994,672604026190569472,2015-12-04 02:31:10 +0000,11,10,1172.0,438.0,,toy_poodle
1995,672594978741354496,2015-12-04 01:55:13 +0000,9,10,1391.0,651.0,pupper,Great_Pyrenees
1996,672591762242805761,2015-12-04 01:42:26 +0000,10,10,994.0,362.0,,kuvasz
1999,672523490734551040,2015-12-03 21:11:09 +0000,10,10,682.0,188.0,,golden_retriever
2000,672488522314567680,2015-12-03 18:52:12 +0000,10,10,1173.0,478.0,,Doberman
2001,672482722825261057,2015-12-03 18:29:09 +0000,10,10,1201.0,655.0,,West_Highland_white_terrier
2002,672481316919734272,2015-12-03 18:23:34 +0000,12,10,744.0,132.0,pupper,Border_collie
2004,672466075045466113,2015-12-03 17:23:00 +0000,12,10,1425.0,588.0,,cocker_spaniel
2005,672272411274932228,2015-12-03 04:33:27 +0000,11,10,6816.0,3642.0,,pug
2006,672267570918129665,2015-12-03 04:14:13 +0000,10,10,1581.0,659.0,,Irish_terrier
2007,672264251789176834,2015-12-03 04:01:02 +0000,10,10,1195.0,374.0,,Chihuahua
2009,672254177670729728,2015-12-03 03:21:00 +0000,11,10,1497.0,792.0,pupper,pug
2010,672248013293752320,2015-12-03 02:56:30 +0000,10,10,1813.0,651.0,,Irish_terrier
2011,672245253877968896,2015-12-03 02:45:32 +0000,12,10,720.0,168.0,,Chihuahua
2014,672222792075620352,2015-12-03 01:16:17 +0000,9,10,818.0,230.0,,beagle
2015,672205392827572224,2015-12-03 00:07:09 +0000,9,10,2390.0,1252.0,pupper,pug
2016,672169685991993344,2015-12-02 21:45:16 +0000,10,10,1064.0,400.0,,cocker_spaniel
2017,672160042234327040,2015-12-02 21:06:56 +0000,8,10,912.0,391.0,pupper,pug
2018,672139350159835138,2015-12-02 19:44:43 +0000,12,10,1847.0,786.0,,Rottweiler
2019,672125275208069120,2015-12-02 18:48:47 +0000,11,10,2540.0,1238.0,,golden_retriever
2020,672095186491711488,2015-12-02 16:49:14 +0000,9,10,1046.0,394.0,,pug
2021,672082170312290304,2015-12-02 15:57:30 +0000,11,10,988.0,395.0,,toy_poodle
2023,671896809300709376,2015-12-02 03:40:57 +0000,10,10,8913.0,4461.0,,chow
2024,671891728106971137,2015-12-02 03:20:45 +0000,11,10,1400.0,605.0,,Labrador_retriever
2028,671866342182637568,2015-12-02 01:39:53 +0000,10,10,1178.0,542.0,,Labrador_retriever
2030,671789708968640512,2015-12-01 20:35:22 +0000,13,10,7450.0,3767.0,,dalmatian
